WHYA,ONES6005,2010-11-10 00:00:00.0,10905,KNUCKLE125D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-10 00:00:00.0,10905,KNUCKLE80D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-11 00:00:00.0,10906,BOOM60D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-11 00:00:00.0,10906,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-11 00:00:00.0,10906,KNUCKLE60D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-11 00:00:00.0,10906,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-11 00:00:00.0,10906,KNUCKLE60D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-12 00:00:00.0,10907,BOOM60D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-13 00:00:00.0,10908,COMP390TO400D,Air Compressors - Diesel Small,AIR & AIR ACCESSORIES
WHYA,ONES6005,2010-11-13 00:00:00.0,10908,HOSEAIR19MM(3/4IN),Air Accessories,AIR & AIR ACCESSORIES
WHYA,ONES6005,2010-11-15 00:00:00.0,10910,HOSELAYFLAT150MM,Pumps - Hoses,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-11-15 00:00:00.0,10910,PUMPSUB150MMHYD,Pumps - Submersible,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-11-16 00:00:00.0,10911,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-17 00:00:00.0,10912,BOOM86D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-17 00:00:00.0,10912,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-17 00:00:00.0,10912,KNUCKLE60D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-18 00:00:00.0,10913,BOOM86D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-18 00:00:00.0,10913,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-18 00:00:00.0,10913,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-18 00:00:00.0,10913,KNUCKLE125D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-18 00:00:00.0,10913,FORKLIFT3TDIESELCONT,Materials Handling - Forklift,MATERIALS HANDLING
WHYA,ONES6005,2010-11-19 00:00:00.0,10914,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-20 00:00:00.0,10915,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-11-20 00:00:00.0,10915,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-11-21 00:00:00.0,10916,KNUCKLE125D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-22 00:00:00.0,10917,KNUCKLE80D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-11-23 00:00:00.0,10918,BOOM86D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-23 00:00:00.0,10918,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-11-24 00:00:00.0,10919,BOOM60D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-11-24 00:00:00.0,10919,CHAIRS,Portable Buildings - Site Accessories,SITE ACCOMMODATION
WHYA,ONES6005,2010-11-24 00:00:00.0,10919,BOOM46D,Access - Straight Booms,ACCESS
