customer_code,Sub_Type_V2,revenue,tot_revenue,subtype_weight
ACHC1025,MILD,217.47,10905.22,0.0199
ACHC1025,PC,268.36,10905.22,0.0246
ACHC1025,VCWD,278.64,10905.22,0.0255
ACHC1025,DSAW.1,302.37,10905.22,0.0277
ACHC1025,E.1.1,348.04,10905.22,0.0319
ACHC1025,WTRB,713.64,10905.22,0.0654
ACHC1025,SSL,8067.92,10905.22,0.7398
ACIG6003,PUSM,559.86,5893.74,0.0949
ACIG6003,PUSL,2573.88,5893.74,0.4367
ACIG6003,WL,2760,5893.74,0.4682
ACKR4011,CHSW,327.25,7661.01,0.0427
ACKR4011,CDS,7333.76,7661.01,0.9572
ACOR1874,PC,160.61,15235.61,0.0105
ACOR1874,MSB,15075,15235.61,0.9894
ACRA6000,GEN.1,97.42,11529.46,0.0084
ACRA6000,KB,1952.16,11529.46,0.1693
ACRA6000,VMH,4342.82,11529.46,0.3766
ACRA6000,SL.1,5137.06,11529.46,0.4455
ACTC6000,CSK,60,24287.91,0.0024
ACTC6000,BRDR,80,24287.91,0.0032
ACTC6000,RCS,109.39,24287.91,0.0045
ACTC6000,CUU,150.3,24287.91,0.0061
ACTC6000,DUNI,389.43,24287.91,0.016
ACTC6000,VTP,412.14,24287.91,0.0169
ACTC6000,E.1.1,1050,24287.91,0.0432
ACTC6000,PUSM,1921.99,24287.91,0.0791
ACTC6000,SL.1,6761.62,24287.91,0.2783
ACTC6000,RPSD,13353.04,24287.91,0.5497
acte0054,WTRB,98.48,6451.14,0.0152
acte0054,CNR,200,6451.14,0.031
acte0054,TPB,283.92,6451.14,0.044
acte0054,TEL,442.06,6451.14,0.0685
acte0054,MCFA,763.56,6451.14,0.1183
acte0054,EXFA,1970.82,6451.14,0.3054
acte0054,SL.1,2692.3,6451.14,0.4173
ACTE6000,DUNI,54.14,35597.29,0.0015
ACTE6000,SBM,54.14,35597.29,0.0015
ACTE6000,EF,80,35597.29,0.0022
ACTE6000,VCWD,113.04,35597.29,0.0031
ACTE6000,PUSM,151.11,35597.29,0.0042
ACTE6000,FLO,169.68,35597.29,0.0047
ACTE6000,MCFA,186.64,35597.29,0.0052
ACTE6000,TM,294.35,35597.29,0.0082
ACTE6000,RTP,337.78,35597.29,0.0094
ACTE6000,BRDR,368.46,35597.29,0.0103
ACTE6000,GEN,421.8,35597.29,0.0118
ACTE6000,KB,469.82,35597.29,0.0131
ACTE6000,EXFA,633.48,35597.29,0.0177
ACTE6000,PULG,648.08,35597.29,0.0182
ACTE6000,GDK,1704.3,35597.29,0.0478
ACTE6000,LT,2368.8,35597.29,0.0665
ACTE6000,CMPR,3960.37,35597.29,0.1112
ACTE6000,CNR,4398,35597.29,0.1235
ACTE6000,SL.1,19183.3,35597.29,0.5388
acti1001,CHB,29.9,24279.21,0.0012
acti1001,SA,30,24279.21,0.0012
acti1001,NGA,50.1,24279.21,0.002
acti1001,EVBR,90,24279.21,0.0037
acti1001,VMH,90,24279.21,0.0037
acti1001,RCBC,100,24279.21,0.0041
acti1001,P&C,123.2,24279.21,0.005
acti1001,CMPR,131,24279.21,0.0053
acti1001,AOBR,160,24279.21,0.0065
acti1001,RTP,180,24279.21,0.0074
acti1001,LFTG,200,24279.21,0.0082
acti1001,SPHE,300,24279.21,0.0123
acti1001,MSB,340,24279.21,0.014
acti1001,GDK,470,24279.21,0.0193
acti1001,LT,513.94,24279.21,0.0211
acti1001,EVB,525.9,24279.21,0.0216
acti1001,VM ,840,24279.21,0.0345
acti1001,PC,941.57,24279.21,0.0387
acti1001,SSS,1074.7,24279.21,0.0442
acti1001,PUSL,1320,24279.21,0.0543
acti1001,PULG,1440,24279.21,0.0593
acti1001,CSG,1678.34,24279.21,0.0691
acti1001,PUSM,1793.28,24279.21,0.0738
acti1001,SL.1,2994.26,24279.21,0.1233
acti1001,KB,4183.02,24279.21,0.1722
acti1001,SBL,4680,24279.21,0.1927
ACTI1006,GPL,65,12338.96,0.0052
ACTI1006,IMWR,75.96,12338.96,0.0061
ACTI1006,SL.1,100,12338.96,0.0081
ACTI1006,GEN,150,12338.96,0.0121
ACTI1006,GEN.1,320,12338.96,0.0259
ACTI1006,PBS,790,12338.96,0.064
ACTI1006,GEN.1.1.1,1450,12338.96,0.1175
ACTI1006,GEN.1.1,3868,12338.96,0.3134
ACTI1006,LT,5520,12338.96,0.4473
ACTI4032,PC,298.68,7136.28,0.0418
ACTI4032,RSDD,899.22,7136.28,0.126
ACTI4032,E.1.1,2018.38,7136.28,0.2828
ACTI4032,DG7,3920,7136.28,0.5493
acti5425,PUSM,44.2,10170.65,0.0043
acti5425,VBFX,53.6,10170.65,0.0052
acti5425,CMPR.1.1,63.63,10170.65,0.0062
acti5425,DUNI,84,10170.65,0.0082
acti5425,BRDR,137.36,10170.65,0.0135
acti5425,LPL,145.64,10170.65,0.0143
acti5425,WBHD,237.9,10170.65,0.0233
acti5425,AOBR,259.6,10170.65,0.0255
acti5425,SL.1,300,10170.65,0.0294
acti5425,ESC,470.4,10170.65,0.0462
acti5425,DSAW.1,538,10170.65,0.0528
acti5425,MILD,720.3,10170.65,0.0708
acti5425,TM,1277.29,10170.65,0.1255
acti5425,CMPR,2681.42,10170.65,0.2636
acti5425,VSPP,3157.31,10170.65,0.3104
ACTi6015,TW,32.32,9738.32,0.0033
ACTi6015,SL.1,9706,9738.32,0.9966
ACTI6016,PBS,14245.83,14245.83,1
ACTI7510,AOBR,43.64,6342.1,0.0068
ACTI7510,CPTD,192,6342.1,0.0302
ACTI7510,TM,208.48,6342.1,0.0328
ACTI7510,TRFU,240.29,6342.1,0.0378
ACTI7510,CMPR,285.52,6342.1,0.045
ACTI7510,STGR,360.43,6342.1,0.0568
ACTI7510,TRTI,484.85,6342.1,0.0764
ACTI7510,EG,565.66,6342.1,0.0891
ACTI7510,TIR,640.02,6342.1,0.1009
ACTI7510,KB,1220.2,6342.1,0.1923
ACTI7510,E.1,2101.01,6342.1,0.3312
ACTI9558,SA,35.78,13720.05,0.0026
ACTI9558,VM ,1819.64,13720.05,0.1326
ACTI9558,SL.1,11864.63,13720.05,0.8647
ACUB4025,CTM,44.82,13113.31,0.0034
ACUB4025,STGR,75.87,13113.31,0.0057
ACUB4025,PHD,86.52,13113.31,0.0065
ACUB4025,VMH,100.9,13113.31,0.0076
ACUB4025,TM,120.51,13113.31,0.0091
ACUB4025,RCS,127.53,13113.31,0.0097
ACUB4025,DSAW.1,138.68,13113.31,0.0105
ACUB4025,SAW.1,220.83,13113.31,0.0168
ACUB4025,PC,434.46,13113.31,0.0331
ACUB4025,RSDD,1060.24,13113.31,0.0808
ACUB4025,E.1.1,1422.37,13113.31,0.1084
ACUB4025,TPB,9280.58,13113.31,0.7077
ACWH6001,ABO,44.16,72355.29,0.0006
ACWH6001,WTRB,170.51,72355.29,0.0023
ACWH6001,HYTK,193.92,72355.29,0.0026
ACWH6001,BRDR,650.5,72355.29,0.0089
ACWH6001,RCS,746.6,72355.29,0.0103
ACWH6001,DUNI,1130.82,72355.29,0.0156
ACWH6001,PUSM,1165.74,72355.29,0.0161
ACWH6001,HYHP.1,1239.87,72355.29,0.0171
ACWH6001,RSDD,1393.12,72355.29,0.0192
ACWH6001,SL.1,1403.45,72355.29,0.0193
ACWH6001,WSTE,2805,72355.29,0.0387
ACWH6001,ABL,3876,72355.29,0.0535
ACWH6001,WTRT,4479.14,72355.29,0.0619
ACWH6001,E.1.1,5192.76,72355.29,0.0717
ACWH6001,TEL,22913.66,72355.29,0.3166
ACWH6001,GEN.1,24950.04,72355.29,0.3448
AD&G0575,GEN.1,4063.4,13517.94,0.3005
AD&G0575,TEL,9454.54,13517.94,0.6994
ADam1120,GEN,90.27,5510.55,0.0163
ADam1120,HV3,109.9,5510.55,0.0199
ADam1120,DUNI,113.7,5510.55,0.0206
ADam1120,DSAW.1,115.17,5510.55,0.0208
ADam1120,PUSM,117.1,5510.55,0.0212
ADam1120,RCS,520.1,5510.55,0.0943
ADam1120,DG7,577.06,5510.55,0.1047
ADam1120,LPL,658.4,5510.55,0.1194
ADam1120,CSET,709.8,5510.55,0.1288
ADam1120,PRK,1043.9,5510.55,0.1894
ADam1120,TLI,1455.15,5510.55,0.264
ADAM1221,LT,919.99,5909.99,0.1556
ADAM1221,RSDD,1478.62,5909.99,0.2501
ADAM1221,GEN.1,3511.38,5909.99,0.5941
ADBR8500,WL,8031.6,8031.6,1
ADDB7281,DSAW.1,64.99,8805.13,0.0073
ADDB7281,BRDR,109.26,8805.13,0.0124
ADDB7281,WTRB,165.48,8805.13,0.0187
ADDB7281,EVBR,991.8,8805.13,0.1126
ADDB7281,TPB,7473.6,8805.13,0.8487
ADHC8080,PBS,7000,7000,1
ADHP6001,RCS,68.68,8772.41,0.0078
ADHP6001,VSPP,70.49,8772.41,0.008
ADHP6001,CTM,70.49,8772.41,0.008
ADHP6001,GEN,74.67,8772.41,0.0085
ADHP6001,EA,124.44,8772.41,0.0141
ADHP6001,MILD,482.71,8772.41,0.055
ADHP6001,KB,1252.53,8772.41,0.1427
ADHP6001,SL.1,1474.8,8772.41,0.1681
ADHP6001,RSDD,5153.6,8772.41,0.5874
ADMA6000,VTP,23,17786.51,0.0012
ADMA6000,PUSU,69.04,17786.51,0.0038
ADMA6000,PC,80.61,17786.51,0.0045
ADMA6000,TM,130,17786.51,0.0073
ADMA6000,PUSM,212.75,17786.51,0.0119
ADMA6000,DUNI,225.12,17786.51,0.0126
ADMA6000,CHS,251.2,17786.51,0.0141
ADMA6000,BRDR,311.36,17786.51,0.0175
ADMA6000,LPL,652.4,17786.51,0.0366
ADMA6000,MILD,787.86,17786.51,0.0442
ADMA6000,E.1.1,2310,17786.51,0.1298
ADMA6000,RCS,3036.21,17786.51,0.1707
ADMA6000,DSAW.1,3496.96,17786.51,0.1966
ADMA6000,SSL,6200,17786.51,0.3485
adon6000,CPTD,50.1,25358.24,0.0019
adon6000,EA,58.3,25358.24,0.0022
adon6000,BRDR,93.46,25358.24,0.0036
adon6000,CBKE,128.48,25358.24,0.005
adon6000,FGSH,185.76,25358.24,0.0073
adon6000,MCFA,186.64,25358.24,0.0073
adon6000,AOBR,204.65,25358.24,0.008
adon6000,CFG,248.82,25358.24,0.0098
adon6000,EXFA,313.54,25358.24,0.0123
adon6000,APS,480,25358.24,0.0189
adon6000,VMH,526.26,25358.24,0.0207
adon6000,TPB,555.64,25358.24,0.0219
adon6000,TLT,644.7,25358.24,0.0254
adon6000,WTRB,651.66,25358.24,0.0256
adon6000,CMPR,735.7,25358.24,0.029
adon6000,PUSU,860.32,25358.24,0.0339
adon6000,CDS,868.7,25358.24,0.0342
adon6000,CNR,3937.11,25358.24,0.1552
adon6000,PTB,14628.4,25358.24,0.5768
ADRI6003,PHD,70,6118.66,0.0114
ADRI6003,DSAW.1,124.98,6118.66,0.0204
ADRI6003,CFG,166.46,6118.66,0.0272
ADRI6003,VSPP,875.98,6118.66,0.1431
ADRI6003,BRDR,952.1,6118.66,0.1556
ADRI6003,RSDD,1250,6118.66,0.2042
ADRI6003,E.1.1,2679.14,6118.66,0.4378
ADRI6004,LMWR,50.05,24376.31,0.002
ADRI6004,DUNI,57.42,24376.31,0.0023
ADRI6004,WLDR,58.99,24376.31,0.0024
ADRI6004,GEN,70.3,24376.31,0.0028
ADRI6004,PHD,102.63,24376.31,0.0042
ADRI6004,RSAW,103.43,24376.31,0.0042
ADRI6004,VMH,122.02,24376.31,0.005
ADRI6004,VBFX,124.48,24376.31,0.0051
ADRI6004,WLCS,126.87,24376.31,0.0052
ADRI6004,FLO,193.92,24376.31,0.0079
ADRI6004,WBHD,207.04,24376.31,0.0084
ADRI6004,LVL,296.04,24376.31,0.0121
ADRI6004,CTM,439.61,24376.31,0.018
ADRI6004,DSAW.1,496.75,24376.31,0.0203
ADRI6004,WTRB,617.37,24376.31,0.0253
ADRI6004,VCWD,2053.76,24376.31,0.0842
ADRI6004,CFG,2349.51,24376.31,0.0963
ADRI6004,GEN.1,3363.21,24376.31,0.1379
ADRI6004,CMPR,4216.2,24376.31,0.1729
ADRI6004,VCCL,4659.66,24376.31,0.1911
ADRI6004,BRDR,4667.05,24376.31,0.1914
ADSE4818,GRAG,25,71100.48,0.0003
ADSE4818,DBC,55.76,71100.48,0.0007
ADSE4818,DSAW.1,85,71100.48,0.0011
ADSE4818,VSPP,80,71100.48,0.0011
ADSE4818,FKT,120.4,71100.48,0.0016
ADSE4818,SPHE,134,71100.48,0.0018
ADSE4818,LT,150,71100.48,0.0021
ADSE4818,TAL,160.6,71100.48,0.0022
ADSE4818,LPL,164.6,71100.48,0.0023
ADSE4818,TM,231.75,71100.48,0.0032
ADSE4818,PLTT,297.01,71100.48,0.0041
ADSE4818,FLTR,387.9,71100.48,0.0054
ADSE4818,VCCL,504.84,71100.48,0.0071
ADSE4818,GEN.1,581.82,71100.48,0.0081
ADSE4818,BRDR,961.4,71100.48,0.0135
ADSE4818,WRFE,1134.6,71100.48,0.0159
ADSE4818,MILD,1409.3,71100.48,0.0198
ADSE4818,FLO,1545.6,71100.48,0.0217
ADSE4818,WDMA,2480.8,71100.48,0.0348
ADSE4818,GEN,3095.19,71100.48,0.0435
ADSE4818,VCWD,4070.18,71100.48,0.0572
ADSE4818,SL.1,8400.97,71100.48,0.1181
ADSE4818,PBS,21089.79,71100.48,0.2966
ADSE4818,CMPR,23933.97,71100.48,0.3366
ADVA6036,TPB,56,5754.64,0.0097
ADVA6036,RSDD,180,5754.64,0.0312
ADVA6036,PC,314.67,5754.64,0.0546
ADVA6036,RSSD,5203.97,5754.64,0.9043
ADVA6037,LMWR,42,83867.97,0.0005
ADVA6037,HDGE,51.72,83867.97,0.0006
ADVA6037,SRCP,51.66,83867.97,0.0006
ADVA6037,SA,58.99,83867.97,0.0007
ADVA6037,FLPS,69.07,83867.97,0.0008
ADVA6037,CHSW,70.3,83867.97,0.0008
ADVA6037,OXYS,92.93,83867.97,0.0011
ADVA6037,DRLC,98.58,83867.97,0.0011
ADVA6037,DSAW.1,108.6,83867.97,0.0012
ADVA6037,EG,256.98,83867.97,0.003
ADVA6037,RSDD,277.75,83867.97,0.0033
ADVA6037,GEN,343.81,83867.97,0.004
ADVA6037,EA,354.7,83867.97,0.0042
ADVA6037,VMH,488.04,83867.97,0.0058
ADVA6037,GRAG,499.52,83867.97,0.0059
ADVA6037,KB,539.64,83867.97,0.0064
ADVA6037,CPTD,817.74,83867.97,0.0097
ADVA6037,DRMB,1039.68,83867.97,0.0123
ADVA6037,DRLH,1245.94,83867.97,0.0148
ADVA6037,WDMA,1284.09,83867.97,0.0153
ADVA6037,BRDR,1590.51,83867.97,0.0189
ADVA6037,VCWD,1707.36,83867.97,0.0203
ADVA6037,E.1,1772.13,83867.97,0.0211
ADVA6037,SBL,2338,83867.97,0.0278
ADVA6037,CNR,2915.44,83867.97,0.0347
ADVA6037,GEN.1,2926.04,83867.97,0.0348
ADVA6037,WSTE,7886.61,83867.97,0.094
ADVA6037,ABL,9638.19,83867.97,0.1149
ADVA6037,TPB,10203.72,83867.97,0.1216
ADVA6037,PBS,10765.17,83867.97,0.1283
ADVA6037,TEL,24333.06,83867.97,0.2901
ADva6052,AOBR,160.95,8769.33,0.0183
ADva6052,CMPR,398.88,8769.33,0.0454
ADva6052,SBL,1955.5,8769.33,0.2229
ADva6052,KB,2250,8769.33,0.2565
ADva6052,SL.1,4004,8769.33,0.4565
ADVA6053,TREQ,41.21,13167.42,0.0031
ADVA6053,SLSM,80,13167.42,0.006
ADVA6053,DRMB,164.02,13167.42,0.0124
ADVA6053,CMLN,475.2,13167.42,0.036
ADVA6053,CMPR,511.85,13167.42,0.0388
ADVA6053,BRDR,541.02,13167.42,0.041
ADVA6053,SBL,660,13167.42,0.0501
ADVA6053,SCRM,1403.4,13167.42,0.1065
ADVA6053,GEN.1,4036.12,13167.42,0.3065
ADVA6053,GEN,5254.6,13167.42,0.399
AENG6000,KB,3852.96,17668.32,0.218
AENG6000,SL.1,13815.36,17668.32,0.7819
AERI9412,SL.1,7451.49,7451.49,1
AFDS1310,OXYS,173,7411.65,0.0233
AFDS1310,SSL,290.93,7411.65,0.0392
AFDS1310,PUSU,563.36,7411.65,0.076
AFDS1310,E.1.1,1381.1,7411.65,0.1863
AFDS1310,SBL,1484.85,7411.65,0.2003
AFDS1310,EMV,3518.41,7411.65,0.4747
AFFI6000,PUSU,30.26,27000.5,0.0011
AFFI6000,CRIM,33.89,27000.5,0.0012
AFFI6000,GEN,45,27000.5,0.0016
AFFI6000,SA,90.57,27000.5,0.0033
AFFI6000,PHD,115.36,27000.5,0.0042
AFFI6000,TW,120,27000.5,0.0044
AFFI6000,CMPT,129.93,27000.5,0.0048
AFFI6000,E.1.1,255.8,27000.5,0.0094
AFFI6000,SSL,357.93,27000.5,0.0132
AFFI6000,SL.1,933.7,27000.5,0.0345
AFFI6000,HTP,2167.16,27000.5,0.0802
AFFI6000,TQC,2383.74,27000.5,0.0882
AFFI6000,TM,3868.2,27000.5,0.1432
AFFI6000,TQA,4128.96,27000.5,0.1529
AFFI6000,KB,12340,27000.5,0.457
AFFI6001,OVEN,72.32,5442.89,0.0132
AFFI6001,SBL,286.06,5442.89,0.0525
AFFI6001,AIRC,555.9,5442.89,0.1021
AFFI6001,SL.1,697.1,5442.89,0.128
AFFI6001,PBS,892.5,5442.89,0.1639
AFFI6001,TM,1316.61,5442.89,0.2418
AFFI6001,TPB,1622.4,5442.89,0.298
AGGR1023,FST,220,20148.54,0.0109
AGGR1023,SL.1,336,20148.54,0.0166
AGGR1023,GEN.1,1290,20148.54,0.064
AGGR1023,GEN.1.1,1500,20148.54,0.0744
AGGR1023,CMPR.1.1.1,3352,20148.54,0.1663
AGGR1023,LT,6256.4,20148.54,0.3105
AGGR1023,GEN.1.1.1,7194.14,20148.54,0.357
AGLU1169,DRLC,45.25,35905.76,0.0012
AGLU1169,RCS,90.78,35905.76,0.0025
AGLU1169,DUNI,215.25,35905.76,0.0059
AGLU1169,ESC,451.32,35905.76,0.0125
AGLU1169,PUSM,612.88,35905.76,0.017
AGLU1169,ASC,642.06,35905.76,0.0178
AGLU1169,PBS,1423.53,35905.76,0.0396
AGLU1169,R2W,1861.44,35905.76,0.0518
AGLU1169,RSSD,3604.32,35905.76,0.1003
AGLU1169,CMPR,4305.69,35905.76,0.1199
AGLU1169,SL.1,5412.46,35905.76,0.1507
AGLU1169,PUSU,17240.78,35905.76,0.4801
AGPP0000,KB,3491.44,7007.3,0.4982
AGPP0000,SL.1,3515.86,7007.3,0.5017
AGRI6000,PTB,487.95,60846.82,0.008
AGRI6000,KB,2350,60846.82,0.0386
AGRI6000,SL.1,2753.69,60846.82,0.0452
AGRI6000,SSL,3490.91,60846.82,0.0573
AGRI6000,GEN,4202.25,60846.82,0.069
AGRI6000,GEN.1,5441.32,60846.82,0.0894
AGRI6000,GEN.1.1,18014.97,60846.82,0.296
AGRI6000,GEN.1.1.1,24105.73,60846.82,0.3961
AHGN4888,PBS,720,31293.7,0.023
AHGN4888,TLT,7985.1,31293.7,0.2551
AHGN4888,WSTE,8996.92,31293.7,0.2874
AHGN4888,ABL,13591.68,31293.7,0.4343
AHPC6000,GEN,89.94,5699.79,0.0157
AHPC6000,CMLN,181.83,5699.79,0.0319
AHPC6000,EXFA,297.33,5699.79,0.0521
AHPC6000,SBL,332.93,5699.79,0.0584
AHPC6000,HYCY,392.7,5699.79,0.0688
AHPC6000,LHC,392.7,5699.79,0.0688
AHPC6000,CPHP,911.52,5699.79,0.1599
AHPC6000,PUSU,1021.84,5699.79,0.1792
AHPC6000,CNR,2079,5699.79,0.3647
AHRE6000,WTRB,166.16,6710.05,0.0247
AHRE6000,EA,829.17,6710.05,0.1235
AHRE6000,TEL,5714.72,6710.05,0.8516
AICS6000,EA,21.63,11211.65,0.0019
AICS6000,SF,30.34,11211.65,0.0027
AICS6000,P&C,134.14,11211.65,0.0119
AICS6000,TM,208.48,11211.65,0.0185
AICS6000,SL.1,557.44,11211.65,0.0497
AICS6000,SBL,1953.11,11211.65,0.1742
AICS6000,KB,8306.51,11211.65,0.7408
ains0042,TBK,1671.77,7681.97,0.2176
ains0042,ABL,2194.2,7681.97,0.2856
ains0042,PBS,3816,7681.97,0.4967
AIRC6003,SA,16.32,12351.71,0.0013
AIRC6003,TW,471.14,12351.71,0.0381
AIRC6003,SL.1,11864.25,12351.71,0.9605
AIRL1008,MEB,18.6,48434.31,0.0003
AIRL1008,CHSW,37.53,48434.31,0.0007
AIRL1008,EXTL,43.28,48434.31,0.0008
AIRL1008,CNBF,66.26,48434.31,0.0013
AIRL1008,TRFU,69.22,48434.31,0.0014
AIRL1008,FKT,74.63,48434.31,0.0015
AIRL1008,DSAW.1,87.36,48434.31,0.0018
AIRL1008,DRMB,113.13,48434.31,0.0023
AIRL1008,CHEP,117.98,48434.31,0.0024
AIRL1008,TRCR,126.08,48434.31,0.0026
AIRL1008,BRDR,133.04,48434.31,0.0027
AIRL1008,EB,156.76,48434.31,0.0032
AIRL1008,GEN,189,48434.31,0.0039
AIRL1008,EXFA,251.68,48434.31,0.0051
AIRL1008,IMWR,271.44,48434.31,0.0056
AIRL1008,CSET,277.2,48434.31,0.0057
AIRL1008,FST,302.64,48434.31,0.0062
AIRL1008,GSB,324.73,48434.31,0.0067
AIRL1008,TRFB,524.5,48434.31,0.0108
AIRL1008,PRK,554.33,48434.31,0.0114
AIRL1008,GRDR,607.02,48434.31,0.0125
AIRL1008,VCWD,638.3,48434.31,0.0131
AIRL1008,GRA,658.28,48434.31,0.0135
AIRL1008,CHB,666.04,48434.31,0.0137
AIRL1008,CPHP,850.83,48434.31,0.0175
AIRL1008,E.1.1,1045.28,48434.31,0.0215
AIRL1008,HYCY,1218.51,48434.31,0.0251
AIRL1008,CMPR,2375.5,48434.31,0.049
AIRL1008,IWR,2444.31,48434.31,0.0504
AIRL1008,GEN.1.1,2780.96,48434.31,0.0574
AIRL1008,SL.1,2799.16,48434.31,0.0577
AIRL1008,DBL,3070.08,48434.31,0.0633
AIRL1008,SBL,3908.84,48434.31,0.0807
AIRL1008,KB,5526.77,48434.31,0.1141
AIRL1008,PBS,7728.7,48434.31,0.1595
AIRL1008,GSP,8376.34,48434.31,0.1729
AIRL2114,IWR,35.13,112307.25,0.0003
AIRL2114,AOBR,121.84,112307.25,0.001
AIRL2114,WTRB,126,112307.25,0.0011
AIRL2114,RFG,208.03,112307.25,0.0018
AIRL2114,SBL,227.17,112307.25,0.002
AIRL2114,PUSL,247.5,112307.25,0.0022
AIRL2114,DSAW.1,406.2,112307.25,0.0036
AIRL2114,KB,421.55,112307.25,0.0037
AIRL2114,AIRC,439.5,112307.25,0.0039
AIRL2114,TPB,877.21,112307.25,0.0078
AIRL2114,GEN.1,1573.5,112307.25,0.014
AIRL2114,E.1.1,1802,112307.25,0.016
AIRL2114,WSTE,1828.45,112307.25,0.0162
AIRL2114,ABL,1828.45,112307.25,0.0162
AIRL2114,PBS,2552.03,112307.25,0.0227
AIRL2114,CMPR,2586.09,112307.25,0.023
AIRL2114,PTB,3234,112307.25,0.0287
AIRL2114,LT,6563.08,112307.25,0.0584
AIRL2114,PHH,87229.52,112307.25,0.7767
airt6002,SA,29.25,8018.64,0.0036
airt6002,TRTI,180,8018.64,0.0224
airt6002,SL.1,264.69,8018.64,0.033
airt6002,KB,7544.7,8018.64,0.9408
AJAX6002,GRAG,27.85,23737.29,0.0011
AJAX6002,RCS,63.77,23737.29,0.0026
AJAX6002,VCCL,82.62,23737.29,0.0034
AJAX6002,SL,83.4,23737.29,0.0035
AJAX6002,WLCS,168.08,23737.29,0.007
AJAX6002,WTRB,199.92,23737.29,0.0084
AJAX6002,MILD,200.08,23737.29,0.0084
AJAX6002,SPHE,213.06,23737.29,0.0089
AJAX6002,BRDR,218.73,23737.29,0.0092
AJAX6002,PUSU,675.4,23737.29,0.0284
AJAX6002,VCWD,682.8,23737.29,0.0287
AJAX6002,CPTD,706.88,23737.29,0.0297
AJAX6002,CNR,779.7,23737.29,0.0328
AJAX6002,E.1.1,19635,23737.29,0.8271
AJBR6000,EXFA,46.06,6715.02,0.0068
AJBR6000,GRDT,46.06,6715.02,0.0068
AJBR6000,HYCY,71.12,6715.02,0.0105
AJBR6000,DSAW.1,103.43,6715.02,0.0154
AJBR6000,SSRG,116,6715.02,0.0172
AJBR6000,GSP,148.69,6715.02,0.0221
AJBR6000,CPHP,151.92,6715.02,0.0226
AJBR6000,RCS,218.78,6715.02,0.0325
AJBR6000,JACK,323.2,6715.02,0.0481
AJBR6000,BRDR,341.07,6715.02,0.0507
AJBR6000,VMH,1047.28,6715.02,0.1559
AJBR6000,EVTI,1312.29,6715.02,0.1954
AJBR6000,PC,2789.12,6715.02,0.4153
AJFA6001,GEN.1,5440.09,5440.09,1
AJME6001,VCCL,50.87,15612.11,0.0032
AJME6001,VCWD,50.87,15612.11,0.0032
AJME6001,GRAG,78.81,15612.11,0.005
AJME6001,PHD,117.41,15612.11,0.0075
AJME6001,BRDR,165.06,15612.11,0.0105
AJME6001,CSET,207.64,15612.11,0.0132
AJME6001,SBL,230.58,15612.11,0.0147
AJME6001,GDK,279,15612.11,0.0178
AJME6001,PRK,305.62,15612.11,0.0195
AJME6001,KB,721.25,15612.11,0.0461
AJME6001,UTE,1575,15612.11,0.1008
AJME6001,GEN.1,11830,15612.11,0.7577
AJPI9079,VSPP,50.73,22682.4,0.0022
AJPI9079,LPL,58.26,22682.4,0.0025
AJPI9079,DUNI,57.22,22682.4,0.0025
AJPI9079,CUU,80.37,22682.4,0.0035
AJPI9079,AOCH,127.85,22682.4,0.0056
AJPI9079,BRDR,214.59,22682.4,0.0094
AJPI9079,VTP,223.65,22682.4,0.0098
AJPI9079,HYTK,246.45,22682.4,0.0108
AJPI9079,EA,291.98,22682.4,0.0128
AJPI9079,AOBR,395.79,22682.4,0.0174
AJPI9079,E.1.1,512.82,22682.4,0.0226
AJPI9079,TPB,540.5,22682.4,0.0238
AJPI9079,CMPR,1010.65,22682.4,0.0445
AJPI9079,KB,1038,22682.4,0.0457
AJPI9079,GL7,1422.39,22682.4,0.0627
AJPI9079,TPG,1450,22682.4,0.0639
AJPI9079,PUSM,1480.82,22682.4,0.0652
AJPI9079,HYHP.1,1635.14,22682.4,0.072
AJPI9079,EMV,5075.33,22682.4,0.2237
AJPI9079,RCS,6769.86,22682.4,0.2984
AJSE8276,DUNI,28.05,36804.55,0.0007
AJSE8276,WBHD,28.82,36804.55,0.0007
AJSE8276,PUSM,33.41,36804.55,0.0009
AJSE8276,BRDR,49.07,36804.55,0.0013
AJSE8276,TREQ,57.3,36804.55,0.0015
AJSE8276,TW,77.17,36804.55,0.002
AJSE8276,SA,82.14,36804.55,0.0022
AJSE8276,VCCL,95.42,36804.55,0.0025
AJSE8276,RSAW,107.08,36804.55,0.0029
AJSE8276,VCWD,143.67,36804.55,0.0039
AJSE8276,MLTC,175.86,36804.55,0.0047
AJSE8276,PUSU,265.95,36804.55,0.0072
AJSE8276,DSAW.1,344.05,36804.55,0.0093
AJSE8276,RCS,474.42,36804.55,0.0128
AJSE8276,WLCS,493.58,36804.55,0.0134
AJSE8276,MILD,820.87,36804.55,0.0223
AJSE8276,TM,1815.79,36804.55,0.0493
AJSE8276,PBS,1960,36804.55,0.0532
AJSE8276,KB,4138.1,36804.55,0.1124
AJSE8276,SL.1,25613.8,36804.55,0.6959
AJWE6000,CTM,300.6,12990.49,0.0231
AJWE6000,VSPP,312.72,12990.49,0.024
AJWE6000,GEN.1,1785.81,12990.49,0.1374
AJWE6000,CMPR,10591.36,12990.49,0.8153
AKEE9047,PUSU,59.8,26710.53,0.0022
AKEE9047,VBFX,64.65,26710.53,0.0024
AKEE9047,CNR,65.55,26710.53,0.0024
